Period,Location,Time,Temperature,Reading (Oxygen),Reading (Hydrogen Cyanide),TWA (Hydrogen Cyanide),STEL (Hydrogen Cyanide),Reading (Nitrogen Dioxide),TWA (Nitrogen Dioxide),STEL (Nitrogen Dioxide),Reading (Hydrogen Sulfide),TWA (Hydrogen Sulfide),STEL (Hydrogen Sulfide),Reading (Carbon Monoxide),TWA (Carbon Monoxide),STEL (Carbon Monoxide),Reading (Carbon Dioxide),TWA (Carbon Dioxide),STEL (Carbon Dioxide)
1,,6/24/2015 8:46:27 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,8.680556E-06,0.0002777778
1,,6/24/2015 8:46:32 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.06,1.909722E-05,0.0006111111
1,,6/24/2015 8:46:37 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,2.777778E-05,0.0008888889
1,,6/24/2015 8:46:42 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,3.298611E-05,0.001055556
1,,6/24/2015 8:46:47 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,3.645833E-05,0.001166667
1,,6/24/2015 8:46:52 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.02,3.645833E-05,0.001166667
1,,6/24/2015 8:46:57 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,3.645833E-05,0.001166667
1,,6/24/2015 8:47:02 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,3.645833E-05,0.001166667
1,,6/24/2015 8:47:07 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,4.166667E-05,0.001333333
1,,6/24/2015 8:47:12 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,4.6875E-05,0.0015
1,,6/24/2015 8:47:17 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,4.861111E-05,0.001555556
1,,6/24/2015 8:47:22 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,4.861111E-05,0.001555556
1,,6/24/2015 8:47:27 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,4.861111E-05,0.001555556
1,,6/24/2015 8:47:32 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,4.861111E-05,0.001555556
1,,6/24/2015 8:47:37 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,4.861111E-05,0.001555556
1,,6/24/2015 8:47:42 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,4.861111E-05,0.001555556
1,,6/24/2015 8:47:47 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,4.861111E-05,0.001555556
1,,6/24/2015 8:47:52 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,4.861111E-05,0.001555556
1,,6/24/2015 8:47:57 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,5.208333E-05,0.001666667
1,,6/24/2015 8:48:02 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,5.729167E-05,0.001833333
1,,6/24/2015 8:48:07 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,6.076389E-05,0.001944444
1,,6/24/2015 8:48:12 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:48:17 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,6.076389E-05,0.001944444
1,,6/24/2015 8:48:22 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,6.076389E-05,0.001944444
1,,6/24/2015 8:48:27 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,6.076389E-05,0.001944444
1,,6/24/2015 8:48:32 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,6.076389E-05,0.001944444
1,,6/24/2015 8:48:37 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,6.076389E-05,0.001944444
1,,6/24/2015 8:48:42 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.02,6.076389E-05,0.001944444
1,,6/24/2015 8:48:47 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:48:52 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:48:57 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:49:02 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:49:07 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:49:12 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:49:17 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:49:22 AM,17,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,6.076389E-05,0.001944444
1,,6/24/2015 8:49:27 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,6.076389E-05,0.001944444
1,,6/24/2015 8:49:32 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,6.076389E-05,0.001944444
1,,6/24/2015 8:49:37 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,6.076389E-05,0.001944444
1,,6/24/2015 8:49:42 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,6.076389E-05,0.001944444
1,,6/24/2015 8:49:47 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,6.076389E-05,0.001944444
1,,6/24/2015 8:49:52 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:49:57 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:50:02 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:50:07 AM,18,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:50:12 AM,17,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:50:17 AM,18,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:50:22 AM,18,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
1,,6/24/2015 8:50:27 AM,18,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076389E-05,0.001944444
