File ID,1,,
Transmitter Address,3,,
Thermocouple Type,K,,
Start Time,"Sunday, June 14, 2015 9:56:29 AM",,
Interval (seconds),2,,
Number of Records,1337,,
Units (degrees),C,,
Battery Voltage,1.739,,
,,,
Date,Time,Process,Ambient
6/14/2015,9:56:29 AM,26,25.5
6/14/2015,9:56:31 AM,26,25.5
6/14/2015,9:56:33 AM,26,25.5
6/14/2015,9:56:35 AM,26,25.5
6/14/2015,9:56:37 AM,26,25.5
6/14/2015,9:56:39 AM,26,25.5
6/14/2015,9:56:41 AM,26,25.5
6/14/2015,9:56:43 AM,26,25.6
6/14/2015,9:56:45 AM,26,25.6
6/14/2015,9:56:47 AM,26,25.6
6/14/2015,9:56:49 AM,26,25.6
6/14/2015,9:56:51 AM,26,25.6
6/14/2015,9:56:53 AM,26,25.6
6/14/2015,9:56:55 AM,26,25.6
6/14/2015,9:56:57 AM,26,25.6
6/14/2015,9:56:59 AM,26,25.6
6/14/2015,9:57:01 AM,26,25.6
6/14/2015,9:57:03 AM,26,25.6
6/14/2015,9:57:05 AM,26,25.6
6/14/2015,9:57:07 AM,26,25.6
6/14/2015,9:57:09 AM,26,25.6
6/14/2015,9:57:11 AM,26,25.6
6/14/2015,9:57:13 AM,26,25.6
6/14/2015,9:57:15 AM,26,25.6
6/14/2015,9:57:17 AM,26,25.6
6/14/2015,9:57:19 AM,26,25.7
6/14/2015,9:57:21 AM,26,25.7
6/14/2015,9:57:23 AM,26,25.7
6/14/2015,9:57:25 AM,26,25.7
6/14/2015,9:57:27 AM,26,25.7
6/14/2015,9:57:29 AM,26,25.7
6/14/2015,9:57:31 AM,25,25.7
6/14/2015,9:57:33 AM,25,25.7
6/14/2015,9:57:35 AM,25,25.7
6/14/2015,9:57:37 AM,25,25.7
6/14/2015,9:57:39 AM,25,25.7
6/14/2015,9:57:41 AM,25,25.7
6/14/2015,9:57:43 AM,25,25.7
6/14/2015,9:57:45 AM,25,25.7
6/14/2015,9:57:47 AM,25,25.7
6/14/2015,9:57:49 AM,26,25.7
6/14/2015,9:57:51 AM,26,25.7
6/14/2015,9:57:53 AM,26,25.7
6/14/2015,9:57:55 AM,26,25.7
6/14/2015,9:57:57 AM,26,25.7
6/14/2015,9:57:59 AM,26,25.7
6/14/2015,9:58:01 AM,26,25.7
6/14/2015,9:58:03 AM,26,25.7
6/14/2015,9:58:05 AM,25,25.7
6/14/2015,9:58:07 AM,25,25.7
6/14/2015,9:58:09 AM,26,25.7
6/14/2015,9:58:11 AM,26,25.8
6/14/2015,9:58:13 AM,26,25.8
6/14/2015,9:58:15 AM,26,25.8
6/14/2015,9:58:17 AM,26,25.8
6/14/2015,9:58:19 AM,25,25.8
6/14/2015,9:58:21 AM,25,25.8
6/14/2015,9:58:23 AM,25,25.8
6/14/2015,9:58:25 AM,25,25.8
6/14/2015,9:58:27 AM,25,25.8
6/14/2015,9:58:29 AM,25,25.8
6/14/2015,9:58:31 AM,25,25.8
6/14/2015,9:58:33 AM,25,25.8
6/14/2015,9:58:35 AM,25,25.7
6/14/2015,9:58:37 AM,25,25.8
6/14/2015,9:58:39 AM,25,25.8
6/14/2015,9:58:41 AM,25,25.8
6/14/2015,9:58:43 AM,25,25.8
6/14/2015,9:58:45 AM,25,25.8
6/14/2015,9:58:47 AM,25,25.8
6/14/2015,9:58:49 AM,25,25.8
6/14/2015,9:58:51 AM,25,25.8
6/14/2015,9:58:53 AM,25,25.8
6/14/2015,9:58:55 AM,25,25.8
6/14/2015,9:58:57 AM,25,25.8
6/14/2015,9:58:59 AM,25,25.8
6/14/2015,9:59:01 AM,25,25.8
6/14/2015,9:59:03 AM,25,25.8
6/14/2015,9:59:05 AM,25,25.8
6/14/2015,9:59:07 AM,25,25.8
6/14/2015,9:59:09 AM,25,25.8
6/14/2015,9:59:11 AM,25,25.8
6/14/2015,9:59:13 AM,25,25.8
6/14/2015,9:59:15 AM,25,25.8
6/14/2015,9:59:17 AM,25,25.8
6/14/2015,9:59:19 AM,25,25.8
6/14/2015,9:59:21 AM,25,25.8
6/14/2015,9:59:23 AM,25,25.8
6/14/2015,9:59:25 AM,25,25.8
6/14/2015,9:59:27 AM,25,25.8
6/14/2015,9:59:29 AM,25,25.8
6/14/2015,9:59:31 AM,26,25.8
6/14/2015,9:59:33 AM,26,25.8
6/14/2015,9:59:35 AM,26,25.8
6/14/2015,9:59:37 AM,25,25.8
6/14/2015,9:59:39 AM,25,25.8
6/14/2015,9:59:41 AM,25,25.8
6/14/2015,9:59:43 AM,25,25.8
6/14/2015,9:59:45 AM,25,25.8
6/14/2015,9:59:47 AM,25,25.8
6/14/2015,9:59:49 AM,25,25.7
6/14/2015,9:59:51 AM,25,25.8
6/14/2015,9:59:53 AM,25,25.7
6/14/2015,9:59:55 AM,25,25.7
6/14/2015,9:59:57 AM,25,25.7
6/14/2015,9:59:59 AM,25,25.8
6/14/2015,10:00:01 AM,25,25.8
6/14/2015,10:00:03 AM,25,25.8
6/14/2015,10:00:05 AM,25,25.8
6/14/2015,10:00:07 AM,25,25.8
6/14/2015,10:00:09 AM,25,25.8
6/14/2015,10:00:11 AM,25,25.7
6/14/2015,10:00:13 AM,25,25.7
6/14/2015,10:00:15 AM,25,25.7
6/14/2015,10:00:17 AM,25,25.7
6/14/2015,10:00:19 AM,25,25.7
6/14/2015,10:00:21 AM,25,25.7
6/14/2015,10:00:23 AM,25,25.7
6/14/2015,10:00:25 AM,25,25.7
6/14/2015,10:00:27 AM,25,25.7
6/14/2015,10:00:29 AM,25,25.7
6/14/2015,10:00:31 AM,25,25.7
6/14/2015,10:00:33 AM,25,25.7
6/14/2015,10:00:35 AM,25,25.7
6/14/2015,10:00:37 AM,25,25.7
6/14/2015,10:00:39 AM,25,25.7
6/14/2015,10:00:41 AM,25,25.7
6/14/2015,10:00:43 AM,25,25.7
6/14/2015,10:00:45 AM,25,25.7
6/14/2015,10:00:47 AM,25,25.7
6/14/2015,10:00:49 AM,25,25.7
6/14/2015,10:00:51 AM,25,25.7
6/14/2015,10:00:53 AM,25,25.7
6/14/2015,10:00:55 AM,25,25.7
6/14/2015,10:00:57 AM,25,25.7
6/14/2015,10:00:59 AM,25,25.7
6/14/2015,10:01:01 AM,25,25.7
6/14/2015,10:01:03 AM,25,25.7
6/14/2015,10:01:05 AM,25,25.7
6/14/2015,10:01:07 AM,25,25.7
6/14/2015,10:01:09 AM,25,25.7
6/14/2015,10:01:11 AM,25,25.7
6/14/2015,10:01:13 AM,25,25.7
6/14/2015,10:01:15 AM,25,25.7
6/14/2015,10:01:17 AM,25,25.7
6/14/2015,10:01:19 AM,25,25.7
6/14/2015,10:01:21 AM,25,25.7
6/14/2015,10:01:23 AM,25,25.7
6/14/2015,10:01:25 AM,25,25.7
6/14/2015,10:01:27 AM,25,25.7
6/14/2015,10:01:29 AM,25,25.7
6/14/2015,10:01:31 AM,25,25.7
6/14/2015,10:01:33 AM,25,25.7
6/14/2015,10:01:35 AM,25,25.7
6/14/2015,10:01:37 AM,25,25.7
6/14/2015,10:01:39 AM,25,25.7
6/14/2015,10:01:41 AM,25,25.7
6/14/2015,10:01:43 AM,25,25.7
6/14/2015,10:01:45 AM,25,25.7
6/14/2015,10:01:47 AM,25,25.7
6/14/2015,10:01:49 AM,25,25.7
6/14/2015,10:01:51 AM,25,25.7
6/14/2015,10:01:53 AM,25,25.7
6/14/2015,10:01:55 AM,25,25.7
6/14/2015,10:01:57 AM,25,25.7
6/14/2015,10:01:59 AM,25,25.7
6/14/2015,10:02:01 AM,25,25.7
6/14/2015,10:02:03 AM,25,25.7
6/14/2015,10:02:05 AM,25,25.7
6/14/2015,10:02:07 AM,25,25.7
6/14/2015,10:02:09 AM,25,25.7
6/14/2015,10:02:11 AM,25,25.7
6/14/2015,10:02:13 AM,25,25.7
6/14/2015,10:02:15 AM,25,25.7
6/14/2015,10:02:17 AM,25,25.7
6/14/2015,10:02:19 AM,25,25.7
6/14/2015,10:02:21 AM,25,25.7
6/14/2015,10:02:23 AM,25,25.7
6/14/2015,10:02:25 AM,25,25.7
6/14/2015,10:02:27 AM,25,25.7
6/14/2015,10:02:29 AM,25,25.7
6/14/2015,10:02:31 AM,25,25.7
6/14/2015,10:02:33 AM,25,25.7
6/14/2015,10:02:35 AM,25,25.7
6/14/2015,10:02:37 AM,25,25.7
6/14/2015,10:02:39 AM,25,25.7
6/14/2015,10:02:41 AM,25,25.7
6/14/2015,10:02:43 AM,25,25.7
6/14/2015,10:02:45 AM,25,25.7
6/14/2015,10:02:47 AM,25,25.7
6/14/2015,10:02:49 AM,25,25.7
6/14/2015,10:02:51 AM,25,25.7
6/14/2015,10:02:53 AM,25,25.7
6/14/2015,10:02:55 AM,25,25.7
6/14/2015,10:02:57 AM,25,25.7
6/14/2015,10:02:59 AM,25,25.7
6/14/2015,10:03:01 AM,25,25.7
6/14/2015,10:03:03 AM,25,25.7
6/14/2015,10:03:05 AM,25,25.7
6/14/2015,10:03:07 AM,25,25.7
6/14/2015,10:03:09 AM,25,25.7
6/14/2015,10:03:11 AM,25,25.7
6/14/2015,10:03:13 AM,25,25.7
6/14/2015,10:03:15 AM,25,25.7
6/14/2015,10:03:17 AM,25,25.7
6/14/2015,10:03:19 AM,25,25.7
6/14/2015,10:03:21 AM,25,25.6
6/14/2015,10:03:23 AM,25,25.6
6/14/2015,10:03:25 AM,25,25.7
6/14/2015,10:03:27 AM,25,25.7
6/14/2015,10:03:29 AM,25,25.7
6/14/2015,10:03:31 AM,25,25.6
6/14/2015,10:03:33 AM,25,25.6
6/14/2015,10:03:35 AM,25,25.6
6/14/2015,10:03:37 AM,25,25.6
6/14/2015,10:03:39 AM,25,25.6
6/14/2015,10:03:41 AM,25,25.6
6/14/2015,10:03:43 AM,25,25.6
6/14/2015,10:03:45 AM,25,25.6
6/14/2015,10:03:47 AM,25,25.6
6/14/2015,10:03:49 AM,25,25.6
6/14/2015,10:03:51 AM,25,25.6
6/14/2015,10:03:53 AM,25,25.6
6/14/2015,10:03:55 AM,25,25.6
