Period,Location,Time,Temperature,Reading (Oxygen),Reading (Hydrogen Cyanide),TWA (Hydrogen Cyanide),STEL (Hydrogen Cyanide),Reading (Nitrogen Dioxide),TWA (Nitrogen Dioxide),STEL (Nitrogen Dioxide),Reading (Hydrogen Sulfide),TWA (Hydrogen Sulfide),STEL (Hydrogen Sulfide),Reading (Carbon Monoxide),TWA (Carbon Monoxide),STEL (Carbon Monoxide),Reading (Carbon Dioxide),TWA (Carbon Dioxide),STEL (Carbon Dioxide)
1,,6/22/2015 8:57:36 AM,19,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.04,6.944444E-06,0.0002222222
1,,6/22/2015 8:57:41 AM,19,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.07,1.909722E-05,0.0006111111
1,,6/22/2015 8:57:46 AM,19,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.08,3.298611E-05,0.001055556
1,,6/22/2015 8:57:51 AM,19,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,4.166667E-05,0.001333333
1,,6/22/2015 8:57:56 AM,19,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,4.6875E-05,0.0015
1,,6/22/2015 8:58:01 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,5.208333E-05,0.001666667
1,,6/22/2015 8:58:06 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:11 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:16 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:21 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:26 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:31 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:36 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:41 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:46 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:51 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:58:56 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:59:01 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:59:06 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:59:11 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:59:16 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:59:21 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:59:26 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.208333E-05,0.001666667
1,,6/22/2015 8:59:31 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,5.381944E-05,0.001722222
1,,6/22/2015 8:59:36 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,5.555556E-05,0.001777778
1,,6/22/2015 8:59:41 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
1,,6/22/2015 8:59:46 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,5.555556E-05,0.001777778
1,,6/22/2015 8:59:51 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,5.555556E-05,0.001777778
1,,6/22/2015 8:59:56 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
1,,6/22/2015 9:00:01 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
1,,6/22/2015 9:00:06 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
1,,6/22/2015 9:00:11 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
1,,6/22/2015 9:00:16 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
1,,6/22/2015 9:00:21 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
1,,6/22/2015 9:00:26 AM,20,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
1,,6/22/2015 9:00:31 AM,20,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.555556E-05,0.001777778
