Period,Location,Time,Temperature,Reading (Oxygen),Reading (Hydrogen Cyanide),TWA (Hydrogen Cyanide),STEL (Hydrogen Cyanide),Reading (Nitrogen Dioxide),TWA (Nitrogen Dioxide),STEL (Nitrogen Dioxide),Reading (Hydrogen Sulfide),TWA (Hydrogen Sulfide),STEL (Hydrogen Sulfide),Reading (Carbon Monoxide),TWA (Carbon Monoxide),STEL (Carbon Monoxide),Reading (Carbon Dioxide),TWA (Carbon Dioxide),STEL (Carbon Dioxide)
1,,6/22/2015 9:01:17 AM,19,20.6,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:01:22 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:01:27 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:01:32 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:01:37 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:01:42 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:01:47 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:01:52 AM,19,20.6,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:01:57 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:02 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:07 AM,19,20.6,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:12 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:17 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:22 AM,19,20.6,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:27 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:32 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:37 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:42 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:47 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:52 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:02:57 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:02 AM,19,20.6,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:07 AM,19,20.6,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:12 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:17 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:22 AM,19,20.6,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:27 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:32 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:37 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:42 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:47 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:52 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:03:57 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:02 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:07 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:12 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:17 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:22 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:27 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:32 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:37 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:42 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:47 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:52 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:04:57 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:02 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:07 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:12 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:17 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:22 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:27 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:32 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:37 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:42 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:47 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:52 AM,19,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:05:57 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:02 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:07 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:12 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:17 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:22 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:27 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:32 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:37 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:42 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:47 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:52 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:06:57 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:02 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:07 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:12 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:17 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
