Period,Location,Time,Temperature,Reading (Oxygen),Reading (Hydrogen Cyanide),TWA (Hydrogen Cyanide),STEL (Hydrogen Cyanide),Reading (Nitrogen Dioxide),TWA (Nitrogen Dioxide),STEL (Nitrogen Dioxide),Reading (Hydrogen Sulfide),TWA (Hydrogen Sulfide),STEL (Hydrogen Sulfide),Reading (Carbon Monoxide),TWA (Carbon Monoxide),STEL (Carbon Monoxide),Reading (Carbon Dioxide),TWA (Carbon Dioxide),STEL (Carbon Dioxide)
1,,6/28/2015 8:27:15 AM,13,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/28/2015 8:27:20 AM,13,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0
1,,6/28/2015 8:27:25 AM,13,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,6/28/2015 8:27:30 AM,13,20.9,-0.1,0,0,0.1,1.736111E-05,0.0005555556,0,0,0,0,0,0,-0.01,0,0
1,,6/28/2015 8:27:35 AM,13,20.9,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,-0.03,0,0
1,,6/28/2015 8:27:40 AM,13,20.9,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,-0.03,0,0
1,,6/28/2015 8:27:45 AM,14,20.9,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.01,1.736111E-06,5.555555E-05
1,,6/28/2015 8:27:50 AM,14,20.8,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.05,1.041667E-05,0.0003333333
1,,6/28/2015 8:27:55 AM,14,20.8,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.12,3.125E-05,0.0009999999
1,,6/28/2015 8:28:00 AM,14,20.9,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.12,5.208333E-05,0.001666667
1,,6/28/2015 8:28:05 AM,14,20.8,-0.2,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.11,7.118056E-05,0.002277778
1,,6/28/2015 8:28:10 AM,14,20.8,-0.2,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.15,9.722222E-05,0.003111111
1,,6/28/2015 8:28:15 AM,14,20.9,-0.2,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.15,0.0001232639,0.003944444
1,,6/28/2015 8:28:20 AM,14,20.9,-0.2,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.12,0.0001440972,0.004611111
1,,6/28/2015 8:28:25 AM,14,20.9,-0.2,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.09,0.0001597222,0.005111111
1,,6/28/2015 8:28:30 AM,14,20.9,-0.2,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.1,0.0001770833,0.005666667
1,,6/28/2015 8:28:35 AM,14,20.9,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.05,0.0001857639,0.005944444
1,,6/28/2015 8:28:40 AM,14,20.9,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.03,0.0001909722,0.006111111
1,,6/28/2015 8:28:45 AM,14,20.9,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0.01,0.0001927083,0.006166667
1,,6/28/2015 8:28:50 AM,14,20.9,-0.1,0,0,0,1.736111E-05,0.0005555556,0,0,0,0,0,0,0,0.0001927083,0.006166667
1,,6/28/2015 8:28:55 AM,14,20.9,0,0,0,0.1,3.472222E-05,0.001111111,0,0,0,0,0,0,0,0.0001927083,0.006166667
1,,6/28/2015 8:29:00 AM,14,20.9,0,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,0,0.0001927083,0.006166667
1,,6/28/2015 8:29:05 AM,14,20.9,0,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,0,0.0001927083,0.006166667
1,,6/28/2015 8:29:10 AM,14,20.9,0,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,0.01,0.0001944445,0.006222222
1,,6/28/2015 8:29:15 AM,14,20.9,0,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.01,0.0001944445,0.006222222
1,,6/28/2015 8:29:20 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.02,0.0001944445,0.006222222
1,,6/28/2015 8:29:25 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,0,0.0001944445,0.006222222
1,,6/28/2015 8:29:30 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.01,0.0001944445,0.006222222
1,,6/28/2015 8:29:35 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.01,0.0001944445,0.006222222
1,,6/28/2015 8:29:40 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,0,0.0001944445,0.006222222
1,,6/28/2015 8:29:45 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,0,0.0001944445,0.006222222
1,,6/28/2015 8:29:50 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,0,0.0001944445,0.006222222
1,,6/28/2015 8:29:55 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,0,0.0001944445,0.006222222
1,,6/28/2015 8:30:00 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.03,0.0001944445,0.006222222
1,,6/28/2015 8:30:05 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.02,0.0001944445,0.006222222
1,,6/28/2015 8:30:10 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.01,0.0001944445,0.006222222
1,,6/28/2015 8:30:15 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.03,0.0001944445,0.006222222
1,,6/28/2015 8:30:20 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.03,0.0001944445,0.006222222
1,,6/28/2015 8:30:25 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.03,0.0001944445,0.006222222
1,,6/28/2015 8:30:30 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.03,0.0001944445,0.006222222
1,,6/28/2015 8:30:35 AM,14,20.9,-0.1,0,0,0,3.472222E-05,0.001111111,0,0,0,0,0,0,-0.03,0.0001944445,0.006222222
