File ID,1,,
Transmitter Address,4,,
Thermocouple Type,K,,
Start Time,"Saturday, June 27, 2015 8:25:29 AM",,
Interval (seconds),2,,
Number of Records,1240,,
Units (degrees),C,,
Battery Voltage,1.706,,
,,,
Date,Time,Process,Ambient
6/27/2015,8:25:29 AM,19,20.4
6/27/2015,8:25:31 AM,19,20.3
6/27/2015,8:25:33 AM,19,20.4
6/27/2015,8:25:35 AM,20,20.4
6/27/2015,8:25:37 AM,19,20.3
6/27/2015,8:25:39 AM,20,20.4
6/27/2015,8:25:41 AM,20,20.3
6/27/2015,8:25:43 AM,20,20.4
6/27/2015,8:25:45 AM,21,20.4
6/27/2015,8:25:47 AM,20,20.4
6/27/2015,8:25:49 AM,20,20.4
6/27/2015,8:25:51 AM,20,20.4
6/27/2015,8:25:53 AM,20,20.4
6/27/2015,8:25:55 AM,20,20.4
6/27/2015,8:25:57 AM,20,20.4
6/27/2015,8:25:59 AM,20,20.4
6/27/2015,8:26:01 AM,20,20.4
6/27/2015,8:26:03 AM,20,20.4
6/27/2015,8:26:05 AM,20,20.4
6/27/2015,8:26:07 AM,20,20.4
6/27/2015,8:26:09 AM,20,20.4
6/27/2015,8:26:11 AM,20,20.4
6/27/2015,8:26:13 AM,20,20.4
6/27/2015,8:26:15 AM,20,20.4
6/27/2015,8:26:17 AM,20,20.4
6/27/2015,8:26:19 AM,20,20.4
6/27/2015,8:26:21 AM,20,20.4
6/27/2015,8:26:23 AM,20,20.4
6/27/2015,8:26:25 AM,20,20.4
6/27/2015,8:26:27 AM,20,20.4
6/27/2015,8:26:29 AM,20,20.4
6/27/2015,8:26:31 AM,20,20.4
6/27/2015,8:26:33 AM,20,20.4
6/27/2015,8:26:35 AM,20,20.4
6/27/2015,8:26:37 AM,20,20.4
6/27/2015,8:26:39 AM,20,20.4
6/27/2015,8:26:41 AM,20,20.4
6/27/2015,8:26:43 AM,20,20.4
6/27/2015,8:26:45 AM,20,20.4
6/27/2015,8:26:47 AM,20,20.4
6/27/2015,8:26:49 AM,20,20.4
6/27/2015,8:26:51 AM,20,20.4
6/27/2015,8:26:53 AM,20,20.4
6/27/2015,8:26:55 AM,20,20.4
6/27/2015,8:26:57 AM,20,20.4
6/27/2015,8:26:59 AM,20,20.4
6/27/2015,8:27:01 AM,20,20.4
6/27/2015,8:27:03 AM,20,20.4
6/27/2015,8:27:05 AM,20,20.4
6/27/2015,8:27:07 AM,20,20.4
6/27/2015,8:27:09 AM,19,20.4
6/27/2015,8:27:11 AM,20,20.4
6/27/2015,8:27:13 AM,20,20.4
6/27/2015,8:27:15 AM,20,20.4
6/27/2015,8:27:17 AM,20,20.4
6/27/2015,8:27:19 AM,20,20.4
6/27/2015,8:27:21 AM,20,20.4
6/27/2015,8:27:23 AM,20,20.4
6/27/2015,8:27:25 AM,20,20.4
6/27/2015,8:27:27 AM,20,20.4
6/27/2015,8:27:29 AM,20,20.4
6/27/2015,8:27:31 AM,20,20.4
6/27/2015,8:27:33 AM,20,20.4
6/27/2015,8:27:35 AM,20,20.4
6/27/2015,8:27:37 AM,20,20.4
6/27/2015,8:27:39 AM,20,20.4
6/27/2015,8:27:41 AM,20,20.4
6/27/2015,8:27:43 AM,20,20.4
6/27/2015,8:27:45 AM,20,20.4
6/27/2015,8:27:47 AM,20,20.4
6/27/2015,8:27:49 AM,20,20.4
6/27/2015,8:27:51 AM,20,20.4
6/27/2015,8:27:53 AM,20,20.4
6/27/2015,8:27:55 AM,20,20.4
6/27/2015,8:27:57 AM,20,20.4
6/27/2015,8:27:59 AM,20,20.4
6/27/2015,8:28:01 AM,20,20.4
6/27/2015,8:28:03 AM,20,20.4
6/27/2015,8:28:05 AM,20,20.4
6/27/2015,8:28:07 AM,20,20.4
6/27/2015,8:28:09 AM,20,20.4
6/27/2015,8:28:11 AM,20,20.4
6/27/2015,8:28:13 AM,20,20.4
6/27/2015,8:28:15 AM,20,20.4
6/27/2015,8:28:17 AM,20,20.4
6/27/2015,8:28:19 AM,20,20.4
6/27/2015,8:28:21 AM,20,20.4
6/27/2015,8:28:23 AM,20,20.4
6/27/2015,8:28:25 AM,20,20.4
6/27/2015,8:28:27 AM,20,20.4
6/27/2015,8:28:29 AM,20,20.4
6/27/2015,8:28:31 AM,20,20.4
6/27/2015,8:28:33 AM,20,20.4
6/27/2015,8:28:35 AM,20,20.4
6/27/2015,8:28:37 AM,20,20.4
6/27/2015,8:28:39 AM,20,20.4
6/27/2015,8:28:41 AM,20,20.4
6/27/2015,8:28:43 AM,20,20.4
6/27/2015,8:28:45 AM,20,20.4
6/27/2015,8:28:47 AM,20,20.4
6/27/2015,8:28:49 AM,20,20.4
6/27/2015,8:28:51 AM,20,20.4
6/27/2015,8:28:53 AM,20,20.4
6/27/2015,8:28:55 AM,20,20.4
6/27/2015,8:28:57 AM,20,20.4
