File ID,1,,
Transmitter Address,1,,
Thermocouple Type,K,,
Start Time,"Saturday, June 27, 2015 8:44:38 AM",,
Interval (seconds),2,,
Number of Records,1507,,
Units (degrees),C,,
Battery Voltage,1.473,,
,,,
Date,Time,Process,Ambient
6/27/2015,8:44:38 AM,20,19.3
6/27/2015,8:44:40 AM,20,19.3
6/27/2015,8:44:42 AM,20,19.3
6/27/2015,8:44:44 AM,20,19.3
6/27/2015,8:44:46 AM,20,19.3
6/27/2015,8:44:48 AM,20,19.3
6/27/2015,8:44:50 AM,20,19.3
6/27/2015,8:44:52 AM,20,19.3
6/27/2015,8:44:54 AM,20,19.3
6/27/2015,8:44:56 AM,20,19.3
6/27/2015,8:44:58 AM,20,19.3
6/27/2015,8:45:00 AM,20,19.3
6/27/2015,8:45:02 AM,20,19.3
6/27/2015,8:45:04 AM,20,19.3
6/27/2015,8:45:06 AM,20,19.3
6/27/2015,8:45:08 AM,20,19.3
6/27/2015,8:45:10 AM,20,19.3
6/27/2015,8:45:12 AM,20,19.3
6/27/2015,8:45:14 AM,20,19.3
6/27/2015,8:45:16 AM,20,19.3
6/27/2015,8:45:18 AM,20,19.3
6/27/2015,8:45:20 AM,20,19.3
6/27/2015,8:45:22 AM,20,19.3
6/27/2015,8:45:24 AM,20,19.4
6/27/2015,8:45:26 AM,20,19.4
6/27/2015,8:45:28 AM,20,19.4
6/27/2015,8:45:30 AM,20,19.4
6/27/2015,8:45:32 AM,20,19.4
6/27/2015,8:45:34 AM,19,19.4
6/27/2015,8:45:36 AM,19,19.4
6/27/2015,8:45:38 AM,19,19.4
6/27/2015,8:45:40 AM,19,19.4
6/27/2015,8:45:42 AM,19,19.4
6/27/2015,8:45:44 AM,19,19.4
6/27/2015,8:45:46 AM,19,19.4
6/27/2015,8:45:48 AM,19,19.4
6/27/2015,8:45:50 AM,19,19.4
6/27/2015,8:45:52 AM,19,19.4
6/27/2015,8:45:54 AM,19,19.4
6/27/2015,8:45:56 AM,19,19.4
6/27/2015,8:45:58 AM,19,19.4
6/27/2015,8:46:00 AM,19,19.4
6/27/2015,8:46:02 AM,19,19.4
6/27/2015,8:46:04 AM,19,19.4
6/27/2015,8:46:06 AM,19,19.4
6/27/2015,8:46:08 AM,19,19.5
6/27/2015,8:46:10 AM,19,19.4
6/27/2015,8:46:12 AM,19,19.4
6/27/2015,8:46:14 AM,19,19.4
6/27/2015,8:46:16 AM,19,19.4
6/27/2015,8:46:18 AM,19,19.4
6/27/2015,8:46:20 AM,19,19.4
6/27/2015,8:46:22 AM,19,19.5
6/27/2015,8:46:24 AM,19,19.4
6/27/2015,8:46:26 AM,19,19.4
6/27/2015,8:46:28 AM,19,19.4
