Period,Location,Time,Temperature,Reading (Oxygen),Reading (Hydrogen Cyanide),TWA (Hydrogen Cyanide),STEL (Hydrogen Cyanide),Reading (Nitrogen Dioxide),TWA (Nitrogen Dioxide),STEL (Nitrogen Dioxide),Reading (Hydrogen Sulfide),TWA (Hydrogen Sulfide),STEL (Hydrogen Sulfide),Reading (Carbon Monoxide),TWA (Carbon Monoxide),STEL (Carbon Monoxide),Reading (Carbon Dioxide),TWA (Carbon Dioxide),STEL (Carbon Dioxide)
1,,6/30/2015 7:48:37 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/30/2015 7:48:42 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/30/2015 7:48:47 AM,14,20.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0
1,,6/30/2015 7:48:52 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,6/30/2015 7:48:57 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,6/30/2015 7:49:02 AM,14,20.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0
1,,6/30/2015 7:49:07 AM,14,20.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/30/2015 7:49:12 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/30/2015 7:49:17 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/30/2015 7:49:22 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
1,,6/30/2015 7:49:27 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.04,0,0
1,,6/30/2015 7:49:32 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:49:37 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:49:42 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:49:47 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:49:52 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:49:57 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:02 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:07 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:12 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:17 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:22 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:27 AM,14,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:32 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:37 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:42 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:47 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:52 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:50:57 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:02 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:07 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:12 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:17 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:22 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:27 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:32 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:37 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:42 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:47 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:52 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:51:57 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:02 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:07 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:12 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:17 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:22 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:27 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:32 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:37 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:42 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:47 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:52 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:52:57 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:02 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:07 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:12 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:17 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:22 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:27 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:32 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:37 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:42 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:47 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:52 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:53:57 AM,15,20.2,-0.4,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:54:02 AM,15,20.2,-0.4,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:54:07 AM,15,20.2,-0.3,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/30/2015 7:54:12 AM,15,20.2,-0.4,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
