Period,Location,Time,Temperature,Reading (Oxygen),Reading (Hydrogen Cyanide),TWA (Hydrogen Cyanide),STEL (Hydrogen Cyanide),Reading (Nitrogen Dioxide),TWA (Nitrogen Dioxide),STEL (Nitrogen Dioxide),Reading (Hydrogen Sulfide),TWA (Hydrogen Sulfide),STEL (Hydrogen Sulfide),Reading (Carbon Monoxide),TWA (Carbon Monoxide),STEL (Carbon Monoxide),Reading (Carbon Dioxide),TWA (Carbon Dioxide),STEL (Carbon Dioxide)
1,,6/17/2015 7:48:28 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,5.208333E-06,0.0001666667
1,,6/17/2015 7:48:33 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,1.041667E-05,0.0003333333
1,,6/17/2015 7:48:38 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,1.5625E-05,0.0005
1,,6/17/2015 7:48:43 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,1.736111E-05,0.0005555556
1,,6/17/2015 7:48:48 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.736111E-05,0.0005555556
1,,6/17/2015 7:48:53 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.736111E-05,0.0005555556
1,,6/17/2015 7:48:58 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:03 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:08 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:13 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:18 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:23 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:28 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:33 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.01,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:38 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:43 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:48 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:53 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.736111E-05,0.0005555556
1,,6/17/2015 7:49:58 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.736111E-05,0.0005555556
1,,6/17/2015 7:50:03 AM,15,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,2.083333E-05,0.0006666667
1,,6/17/2015 7:50:08 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,2.604167E-05,0.0008333333
1,,6/17/2015 7:50:13 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:18 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:23 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:28 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.02,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:33 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:38 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.03,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:43 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:48 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:53 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.951389E-05,0.0009444444
1,,6/17/2015 7:50:58 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,3.125E-05,0.0009999999
1,,6/17/2015 7:51:03 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,3.645833E-05,0.001166667
1,,6/17/2015 7:51:08 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,4.166667E-05,0.001333333
1,,6/17/2015 7:51:13 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,4.513889E-05,0.001444444
1,,6/17/2015 7:51:18 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,4.513889E-05,0.001444444
1,,6/17/2015 7:51:23 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,4.513889E-05,0.001444444
1,,6/17/2015 7:51:28 AM,15,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,5.034722E-05,0.001611111
1,,6/17/2015 7:51:33 AM,15,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.13,7.291666E-05,0.002333333
1,,6/17/2015 7:51:38 AM,15,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.14,9.722222E-05,0.003111111
1,,6/17/2015 7:51:43 AM,15,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0001145833,0.003666667
1,,6/17/2015 7:51:48 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.000125,0.004
1,,6/17/2015 7:51:53 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0001336806,0.004277778
1,,6/17/2015 7:51:58 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.000140625,0.0045
1,,6/17/2015 7:52:03 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.0001458333,0.004666667
1,,6/17/2015 7:52:08 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.0001510417,0.004833333
1,,6/17/2015 7:52:13 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.00015625,0.005
1,,6/17/2015 7:52:18 AM,16,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.0001614583,0.005166667
1,,6/17/2015 7:52:23 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0001631944,0.005222222
1,,6/17/2015 7:52:28 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0001631944,0.005222222
1,,6/17/2015 7:52:33 AM,16,20.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0001631944,0.005222222
1,,6/17/2015 7:52:38 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0001631944,0.005222222
1,,6/17/2015 7:52:43 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0001631944,0.005222222
1,,6/17/2015 7:52:48 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0001631944,0.005222222
1,,6/17/2015 7:52:53 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0001649305,0.005277778
1,,6/17/2015 7:52:58 AM,16,20.9,-0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.0001701389,0.005444444
